name1,name2
patches/967824864541462.png,batch_1_north_aligned/967824864541462.png
patches/207017678512647.png,batch_1_north_aligned/207017678512647.png
patches/1316882892260195.png,batch_1_north_aligned/1316882892260195.png
patches/549956930309811.png,batch_1_north_aligned/549956930309811.png
patches/649954370329212.png,batch_1_north_aligned/649954370329212.png
patches/284120614128256.png,batch_1_north_aligned/284120614128256.png
patches/998068367999746.png,batch_1_north_aligned/998068367999746.png
patches/221939804104183.png,batch_1_north_aligned/221939804104183.png
patches/181353978003768.png,batch_1_north_aligned/181353978003768.png
patches/1225345478184987.png,batch_1_north_aligned/1225345478184987.png
patches/803219757852575.png,batch_1_north_aligned/803219757852575.png
patches/224874110395286.png,batch_1_north_aligned/224874110395286.png
patches/172026465848850.png,batch_1_north_aligned/172026465848850.png
patches/599824875572173.png,batch_1_north_aligned/599824875572173.png
patches/2125382054493890.png,batch_1_north_aligned/2125382054493890.png
patches/684160823164349.png,batch_1_north_aligned/684160823164349.png
patches/292072050048293.png,batch_1_north_aligned/292072050048293.png
patches/184293027673421.png,batch_1_north_aligned/184293027673421.png
patches/2121306944722172.png,batch_1_north_aligned/2121306944722172.png
patches/6392488810800603.png,batch_1_north_aligned/6392488810800603.png
patches/293449033123531.png,batch_1_north_aligned/293449033123531.png
patches/233381766140580.png,batch_1_north_aligned/233381766140580.png
patches/287008330409797.png,batch_1_north_aligned/287008330409797.png
patches/3556508617939166.png,batch_1_north_aligned/3556508617939166.png
patches/993213558691778.png,batch_1_north_aligned/993213558691778.png
patches/234864505983520.png,batch_1_north_aligned/234864505983520.png
patches/766090748208297.png,batch_1_north_aligned/766090748208297.png
patches/936270480940434.png,batch_1_north_aligned/936270480940434.png
patches/1554773365047199.png,batch_1_north_aligned/1554773365047199.png
patches/606681617934703.png,batch_1_north_aligned/606681617934703.png
patches/9792553387429157.png,batch_1_north_aligned/9792553387429157.png
patches/1607962656395716.png,batch_1_north_aligned/1607962656395716.png
patches/934402027771235.png,batch_1_north_aligned/934402027771235.png
patches/1488645188611975.png,batch_1_north_aligned/1488645188611975.png
patches/5800686246677036.png,batch_1_north_aligned/5800686246677036.png
patches/1176502396299647.png,batch_1_north_aligned/1176502396299647.png
patches/167261233005940.png,batch_1_north_aligned/167261233005940.png
patches/484247400547899.png,batch_1_north_aligned/484247400547899.png
patches/648551256937661.png,batch_1_north_aligned/648551256937661.png
patches/794575542330323.png,batch_1_north_aligned/794575542330323.png
patches/526057659444791.png,batch_1_north_aligned/526057659444791.png
patches/765855638794089.png,batch_1_north_aligned/765855638794089.png
patches/828770151914052.png,batch_1_north_aligned/828770151914052.png
patches/1333428750603175.png,batch_1_north_aligned/1333428750603175.png
patches/685004729801941.png,batch_1_north_aligned/685004729801941.png
patches/823043385535770.png,batch_1_north_aligned/823043385535770.png
patches/812349233414138.png,batch_1_north_aligned/812349233414138.png
patches/1411029413015311.png,batch_1_north_aligned/1411029413015311.png
patches/790474959397453.png,batch_1_north_aligned/790474959397453.png
patches/1242196483150411.png,batch_1_north_aligned/1242196483150411.png
patches/1266791463969491.png,batch_1_north_aligned/1266791463969491.png
patches/240691732053456.png,batch_1_north_aligned/240691732053456.png
patches/1658972754568598.png,batch_1_north_aligned/1658972754568598.png
patches/6716054105099422.png,batch_1_north_aligned/6716054105099422.png
patches/867652241076817.png,batch_1_north_aligned/867652241076817.png
patches/507444508199254.png,batch_1_north_aligned/507444508199254.png
patches/822561749510773.png,batch_1_north_aligned/822561749510773.png
patches/791074879188229.png,batch_1_north_aligned/791074879188229.png
patches/642373927531761.png,batch_1_north_aligned/642373927531761.png
patches/1326655307885671.png,batch_1_north_aligned/1326655307885671.png
patches/851273683174828.png,batch_1_north_aligned/851273683174828.png
patches/6155334124576300.png,batch_1_north_aligned/6155334124576300.png
patches/1282410645987312.png,batch_1_north_aligned/1282410645987312.png
patches/840052091080753.png,batch_1_north_aligned/840052091080753.png
patches/281975484245640.png,batch_1_north_aligned/281975484245640.png
patches/147411328302831.png,batch_1_north_aligned/147411328302831.png
patches/9449123621827978.png,batch_1_north_aligned/9449123621827978.png
patches/803499954651656.png,batch_1_north_aligned/803499954651656.png
patches/3482289028726561.png,batch_1_north_aligned/3482289028726561.png
patches/1400887334094713.png,batch_1_north_aligned/1400887334094713.png
patches/285172647250664.png,batch_1_north_aligned/285172647250664.png
patches/183286654346616.png,batch_1_north_aligned/183286654346616.png
patches/5720425011391116.png,batch_1_north_aligned/5720425011391116.png
patches/3374837099434964.png,batch_1_north_aligned/3374837099434964.png
patches/1185956118668148.png,batch_1_north_aligned/1185956118668148.png
patches/553134626842327.png,batch_1_north_aligned/553134626842327.png
patches/921142375644798.png,batch_1_north_aligned/921142375644798.png
patches/973581443833412.png,batch_1_north_aligned/973581443833412.png
patches/820252322814698.png,batch_1_north_aligned/820252322814698.png
patches/1854658571599158.png,batch_1_north_aligned/1854658571599158.png
patches/274100691949490.png,batch_1_north_aligned/274100691949490.png
patches/285166660647260.png,batch_1_north_aligned/285166660647260.png
patches/1101127770585414.png,batch_1_north_aligned/1101127770585414.png
patches/662962798983657.png,batch_1_north_aligned/662962798983657.png
patches/6427465853988830.png,batch_1_north_aligned/6427465853988830.png
patches/252370787426886.png,batch_1_north_aligned/252370787426886.png
patches/689468352858492.png,batch_1_north_aligned/689468352858492.png
patches/2150135878527353.png,batch_1_north_aligned/2150135878527353.png
patches/312524947766044.png,batch_1_north_aligned/312524947766044.png
patches/1343279946535329.png,batch_1_north_aligned/1343279946535329.png
patches/815772633540696.png,batch_1_north_aligned/815772633540696.png
patches/134953799133059.png,batch_1_north_aligned/134953799133059.png
patches/882488402896712.png,batch_1_north_aligned/882488402896712.png
patches/2401162896712074.png,batch_1_north_aligned/2401162896712074.png
patches/809057597244124.png,batch_1_north_aligned/809057597244124.png
patches/680874340535879.png,batch_1_north_aligned/680874340535879.png
patches/244680194959116.png,batch_1_north_aligned/244680194959116.png
patches/216732381283124.png,batch_1_north_aligned/216732381283124.png
patches/290931976700842.png,batch_1_north_aligned/290931976700842.png
patches/836033524283608.png,batch_1_north_aligned/836033524283608.png
patches/3263773397267917.png,batch_1_north_aligned/3263773397267917.png
patches/1187844111910876.png,batch_1_north_aligned/1187844111910876.png
patches/1263489234535309.png,batch_1_north_aligned/1263489234535309.png
patches/1376794413178492.png,batch_1_north_aligned/1376794413178492.png
patches/804391884666815.png,batch_1_north_aligned/804391884666815.png
patches/1116847812275427.png,batch_1_north_aligned/1116847812275427.png
patches/1083115139749635.png,batch_1_north_aligned/1083115139749635.png
patches/644258877737368.png,batch_1_north_aligned/644258877737368.png
patches/646584857356017.png,batch_1_north_aligned/646584857356017.png
patches/269945798950808.png,batch_1_north_aligned/269945798950808.png
patches/1661306530999367.png,batch_1_north_aligned/1661306530999367.png
patches/188298117543312.png,batch_1_north_aligned/188298117543312.png
patches/3522302618010748.png,batch_1_north_aligned/3522302618010748.png
patches/165922646475491.png,batch_1_north_aligned/165922646475491.png
patches/840624547009287.png,batch_1_north_aligned/840624547009287.png
patches/1207592639822439.png,batch_1_north_aligned/1207592639822439.png
patches/278155294697033.png,batch_1_north_aligned/278155294697033.png
patches/6254091291345369.png,batch_1_north_aligned/6254091291345369.png
patches/1306306683305342.png,batch_1_north_aligned/1306306683305342.png
patches/201945786155234.png,batch_1_north_aligned/201945786155234.png
patches/189513710450109.png,batch_1_north_aligned/189513710450109.png
patches/984541206063357.png,batch_1_north_aligned/984541206063357.png
patches/661211119190242.png,batch_1_north_aligned/661211119190242.png
patches/955982552316901.png,batch_1_north_aligned/955982552316901.png
patches/1538783610284753.png,batch_1_north_aligned/1538783610284753.png
patches/928261344899837.png,batch_1_north_aligned/928261344899837.png
patches/986168146145278.png,batch_1_north_aligned/986168146145278.png
patches/946452663246761.png,batch_1_north_aligned/946452663246761.png
patches/250407681076752.png,batch_1_north_aligned/250407681076752.png
patches/298466412556541.png,batch_1_north_aligned/298466412556541.png
patches/985036289416153.png,batch_1_north_aligned/985036289416153.png
patches/290506223434518.png,batch_1_north_aligned/290506223434518.png
patches/657483559146276.png,batch_1_north_aligned/657483559146276.png
patches/652688000066303.png,batch_1_north_aligned/652688000066303.png
patches/1052586999059379.png,batch_1_north_aligned/1052586999059379.png
patches/6273539559430423.png,batch_1_north_aligned/6273539559430423.png
patches/195930806764280.png,batch_1_north_aligned/195930806764280.png
patches/1296900637931448.png,batch_1_north_aligned/1296900637931448.png
patches/144967655043759.png,batch_1_north_aligned/144967655043759.png
patches/1086457208888340.png,batch_1_north_aligned/1086457208888340.png
patches/912662569727927.png,batch_1_north_aligned/912662569727927.png
patches/1001179584393885.png,batch_1_north_aligned/1001179584393885.png
patches/644318714265034.png,batch_1_north_aligned/644318714265034.png
patches/1913218765716178.png,batch_1_north_aligned/1913218765716178.png
patches/440483174956550.png,batch_1_north_aligned/440483174956550.png
patches/229616073279771.png,batch_1_north_aligned/229616073279771.png
patches/783040003470733.png,batch_1_north_aligned/783040003470733.png
patches/1217088732317057.png,batch_1_north_aligned/1217088732317057.png
patches/590566219871082.png,batch_1_north_aligned/590566219871082.png
patches/1211998519491765.png,batch_1_north_aligned/1211998519491765.png
patches/1463552097726791.png,batch_1_north_aligned/1463552097726791.png
patches/1702340956856196.png,batch_1_north_aligned/1702340956856196.png
patches/2216618392060264.png,batch_1_north_aligned/2216618392060264.png
patches/793512392184381.png,batch_1_north_aligned/793512392184381.png
patches/1768698970249014.png,batch_1_north_aligned/1768698970249014.png
patches/1474504996618734.png,batch_1_north_aligned/1474504996618734.png
patches/686844259899402.png,batch_1_north_aligned/686844259899402.png
patches/1217954559106180.png,batch_1_north_aligned/1217954559106180.png
patches/542942187876619.png,batch_1_north_aligned/542942187876619.png
patches/773533314516322.png,batch_1_north_aligned/773533314516322.png
patches/246151354787841.png,batch_1_north_aligned/246151354787841.png
patches/695844655639898.png,batch_1_north_aligned/695844655639898.png
patches/224284230474741.png,batch_1_north_aligned/224284230474741.png
patches/811437903681793.png,batch_1_north_aligned/811437903681793.png
patches/172337745677251.png,batch_1_north_aligned/172337745677251.png
patches/1309723926586095.png,batch_1_north_aligned/1309723926586095.png
patches/809193057502007.png,batch_1_north_aligned/809193057502007.png
patches/2864453047045602.png,batch_1_north_aligned/2864453047045602.png
patches/189748990732963.png,batch_1_north_aligned/189748990732963.png
patches/1272042936778852.png,batch_1_north_aligned/1272042936778852.png
patches/277129991561265.png,batch_1_north_aligned/277129991561265.png
patches/3257890801140141.png,batch_1_north_aligned/3257890801140141.png
patches/177214738658793.png,batch_1_north_aligned/177214738658793.png
patches/643615347404146.png,batch_1_north_aligned/643615347404146.png
patches/888310665983896.png,batch_1_north_aligned/888310665983896.png
patches/707956771136535.png,batch_1_north_aligned/707956771136535.png
patches/788018409703674.png,batch_1_north_aligned/788018409703674.png
patches/1277854959517186.png,batch_1_north_aligned/1277854959517186.png
patches/1335223017251206.png,batch_1_north_aligned/1335223017251206.png
patches/6122133547852131.png,batch_1_north_aligned/6122133547852131.png
patches/1026421318265960.png,batch_1_north_aligned/1026421318265960.png
patches/172273609177354.png,batch_1_north_aligned/172273609177354.png
patches/1503095320496030.png,batch_1_north_aligned/1503095320496030.png
patches/563561205750360.png,batch_1_north_aligned/563561205750360.png
patches/1696755627430517.png,batch_1_north_aligned/1696755627430517.png
patches/648015377214947.png,batch_1_north_aligned/648015377214947.png
patches/6259921294127827.png,batch_1_north_aligned/6259921294127827.png
patches/2439546542886830.png,batch_1_north_aligned/2439546542886830.png
patches/1370197843559754.png,batch_1_north_aligned/1370197843559754.png
patches/634207942104791.png,batch_1_north_aligned/634207942104791.png
patches/3318887108424200.png,batch_1_north_aligned/3318887108424200.png
patches/1972016019673657.png,batch_1_north_aligned/1972016019673657.png
patches/652746040036973.png,batch_1_north_aligned/652746040036973.png
patches/199964343026325.png,batch_1_north_aligned/199964343026325.png
patches/188527564189383.png,batch_1_north_aligned/188527564189383.png
patches/189685067401317.png,batch_1_north_aligned/189685067401317.png
patches/152665671157178.png,batch_1_north_aligned/152665671157178.png
patches/579551944089242.png,batch_1_north_aligned/579551944089242.png
patches/601202421845687.png,batch_1_north_aligned/601202421845687.png
patches/270626195657330.png,batch_1_north_aligned/270626195657330.png
patches/278428321343509.png,batch_1_north_aligned/278428321343509.png
patches/244580108285754.png,batch_1_north_aligned/244580108285754.png
patches/311323381224394.png,batch_1_north_aligned/311323381224394.png
patches/3561877114091820.png,batch_1_north_aligned/3561877114091820.png
patches/1020868502405795.png,batch_1_north_aligned/1020868502405795.png
patches/2294851707569321.png,batch_1_north_aligned/2294851707569321.png
patches/6184840318278607.png,batch_1_north_aligned/6184840318278607.png
patches/1203018657043079.png,batch_1_north_aligned/1203018657043079.png
patches/605956068184038.png,batch_1_north_aligned/605956068184038.png
patches/1285763958699975.png,batch_1_north_aligned/1285763958699975.png
patches/239321342214694.png,batch_1_north_aligned/239321342214694.png
patches/2498584856973071.png,batch_1_north_aligned/2498584856973071.png
patches/1237965810240423.png,batch_1_north_aligned/1237965810240423.png
patches/6368542683215197.png,batch_1_north_aligned/6368542683215197.png
patches/1361918491230208.png,batch_1_north_aligned/1361918491230208.png
patches/668009937997298.png,batch_1_north_aligned/668009937997298.png
patches/705787527791622.png,batch_1_north_aligned/705787527791622.png
patches/1071123703849897.png,batch_1_north_aligned/1071123703849897.png
patches/623695012886788.png,batch_1_north_aligned/623695012886788.png
patches/963163288339221.png,batch_1_north_aligned/963163288339221.png
patches/600495632188107.png,batch_1_north_aligned/600495632188107.png
patches/575269188103526.png,batch_1_north_aligned/575269188103526.png
patches/1011237339644693.png,batch_1_north_aligned/1011237339644693.png
patches/199716873046081.png,batch_1_north_aligned/199716873046081.png
patches/1244435862867039.png,batch_1_north_aligned/1244435862867039.png
patches/606967548194447.png,batch_1_north_aligned/606967548194447.png
patches/3422845091310606.png,batch_1_north_aligned/3422845091310606.png
patches/1055059775451384.png,batch_1_north_aligned/1055059775451384.png
patches/829962921819610.png,batch_1_north_aligned/829962921819610.png
patches/715721430323621.png,batch_1_north_aligned/715721430323621.png
patches/1634113670419613.png,batch_1_north_aligned/1634113670419613.png
patches/1024523155645707.png,batch_1_north_aligned/1024523155645707.png
patches/1032355964796987.png,batch_1_north_aligned/1032355964796987.png
patches/275600988458948.png,batch_1_north_aligned/275600988458948.png
patches/281927304402317.png,batch_1_north_aligned/281927304402317.png
patches/1111093186366222.png,batch_1_north_aligned/1111093186366222.png
patches/561313475978367.png,batch_1_north_aligned/561313475978367.png
patches/804078507728794.png,batch_1_north_aligned/804078507728794.png
patches/1208543433168933.png,batch_1_north_aligned/1208543433168933.png
patches/536715505073624.png,batch_1_north_aligned/536715505073624.png
patches/434515648806572.png,batch_1_north_aligned/434515648806572.png
patches/1659252144511920.png,batch_1_north_aligned/1659252144511920.png
patches/666399185173218.png,batch_1_north_aligned/666399185173218.png
patches/818173859905954.png,batch_1_north_aligned/818173859905954.png
patches/2801099590024952.png,batch_1_north_aligned/2801099590024952.png
patches/6650536198325260.png,batch_1_north_aligned/6650536198325260.png
patches/293565626443096.png,batch_1_north_aligned/293565626443096.png
patches/793493892455205.png,batch_1_north_aligned/793493892455205.png
patches/2538631262950732.png,batch_1_north_aligned/2538631262950732.png
patches/549741984006085.png,batch_1_north_aligned/549741984006085.png
patches/837261584430712.png,batch_1_north_aligned/837261584430712.png
patches/6416367131744802.png,batch_1_north_aligned/6416367131744802.png
patches/301916365606684.png,batch_1_north_aligned/301916365606684.png
patches/899291577726801.png,batch_1_north_aligned/899291577726801.png
patches/809885027415553.png,batch_1_north_aligned/809885027415553.png
patches/1040664927309467.png,batch_1_north_aligned/1040664927309467.png
patches/278122668104794.png,batch_1_north_aligned/278122668104794.png
patches/1305386663511745.png,batch_1_north_aligned/1305386663511745.png
patches/282455667693954.png,batch_1_north_aligned/282455667693954.png
patches/283781274012169.png,batch_1_north_aligned/283781274012169.png
patches/1297093564265306.png,batch_1_north_aligned/1297093564265306.png
patches/962647584939114.png,batch_1_north_aligned/962647584939114.png
patches/737106018169327.png,batch_1_north_aligned/737106018169327.png
patches/596005335850300.png,batch_1_north_aligned/596005335850300.png
patches/649627426720270.png,batch_1_north_aligned/649627426720270.png
patches/587700943367813.png,batch_1_north_aligned/587700943367813.png
patches/279303894592557.png,batch_1_north_aligned/279303894592557.png
patches/176973784952687.png,batch_1_north_aligned/176973784952687.png
patches/935701637869002.png,batch_1_north_aligned/935701637869002.png
patches/798314981802435.png,batch_1_north_aligned/798314981802435.png
patches/3400306363631708.png,batch_1_north_aligned/3400306363631708.png
patches/1426902447853265.png,batch_1_north_aligned/1426902447853265.png
patches/307314414973733.png,batch_1_north_aligned/307314414973733.png
patches/1131534374211168.png,batch_1_north_aligned/1131534374211168.png
patches/681034140705226.png,batch_1_north_aligned/681034140705226.png
patches/863991798371469.png,batch_1_north_aligned/863991798371469.png
patches/274432355164934.png,batch_1_north_aligned/274432355164934.png
patches/941132407177770.png,batch_1_north_aligned/941132407177770.png
patches/6390545377695906.png,batch_1_north_aligned/6390545377695906.png
patches/594060635868683.png,batch_1_north_aligned/594060635868683.png
patches/187850720514281.png,batch_1_north_aligned/187850720514281.png
patches/8642768199129131.png,batch_1_north_aligned/8642768199129131.png
patches/131809313023677.png,batch_1_north_aligned/131809313023677.png
patches/783236390113148.png,batch_1_north_aligned/783236390113148.png
patches/928063518280979.png,batch_1_north_aligned/928063518280979.png
patches/936553104391016.png,batch_1_north_aligned/936553104391016.png
patches/684530493466358.png,batch_1_north_aligned/684530493466358.png
patches/1273256169983462.png,batch_1_north_aligned/1273256169983462.png
patches/570088645201058.png,batch_1_north_aligned/570088645201058.png
patches/279756804551460.png,batch_1_north_aligned/279756804551460.png
patches/1336817480488797.png,batch_1_north_aligned/1336817480488797.png
patches/5648810971896469.png,batch_1_north_aligned/5648810971896469.png
patches/2380176468821477.png,batch_1_north_aligned/2380176468821477.png
patches/3542828382671106.png,batch_1_north_aligned/3542828382671106.png
patches/1401143217109711.png,batch_1_north_aligned/1401143217109711.png
patches/566059222398937.png,batch_1_north_aligned/566059222398937.png
patches/1003500521014459.png,batch_1_north_aligned/1003500521014459.png
patches/3418642641798813.png,batch_1_north_aligned/3418642641798813.png
patches/942141406866789.png,batch_1_north_aligned/942141406866789.png
patches/224423653860052.png,batch_1_north_aligned/224423653860052.png
patches/3609692142688312.png,batch_1_north_aligned/3609692142688312.png
patches/947905643163698.png,batch_1_north_aligned/947905643163698.png
patches/798168645227259.png,batch_1_north_aligned/798168645227259.png
patches/1025027341838476.png,batch_1_north_aligned/1025027341838476.png
patches/1187068801925821.png,batch_1_north_aligned/1187068801925821.png
patches/1298620840785626.png,batch_1_north_aligned/1298620840785626.png
patches/157595523713306.png,batch_1_north_aligned/157595523713306.png
patches/223226817321790.png,batch_1_north_aligned/223226817321790.png
patches/642237731125803.png,batch_1_north_aligned/642237731125803.png
patches/6226460514118830.png,batch_1_north_aligned/6226460514118830.png
patches/694172255718754.png,batch_1_north_aligned/694172255718754.png
patches/1237131096969228.png,batch_1_north_aligned/1237131096969228.png
patches/247522584681456.png,batch_1_north_aligned/247522584681456.png
patches/780546640205610.png,batch_1_north_aligned/780546640205610.png
patches/767046535173847.png,batch_1_north_aligned/767046535173847.png
patches/1033185831378575.png,batch_1_north_aligned/1033185831378575.png
patches/1292643124961649.png,batch_1_north_aligned/1292643124961649.png
patches/1285817992032705.png,batch_1_north_aligned/1285817992032705.png
patches/688662559687456.png,batch_1_north_aligned/688662559687456.png
patches/561974315905712.png,batch_1_north_aligned/561974315905712.png
patches/1461350158009469.png,batch_1_north_aligned/1461350158009469.png
patches/781605133435157.png,batch_1_north_aligned/781605133435157.png
patches/964405454809123.png,batch_1_north_aligned/964405454809123.png
patches/2064528670416112.png,batch_1_north_aligned/2064528670416112.png
patches/1641302746339246.png,batch_1_north_aligned/1641302746339246.png
patches/543187007667921.png,batch_1_north_aligned/543187007667921.png
patches/860886895605359.png,batch_1_north_aligned/860886895605359.png
patches/621738329911920.png,batch_1_north_aligned/621738329911920.png
patches/704567221211279.png,batch_1_north_aligned/704567221211279.png
patches/586465133622852.png,batch_1_north_aligned/586465133622852.png
patches/581164860538811.png,batch_1_north_aligned/581164860538811.png
patches/814335270203466.png,batch_1_north_aligned/814335270203466.png
patches/202015549475256.png,batch_1_north_aligned/202015549475256.png
patches/243078611803768.png,batch_1_north_aligned/243078611803768.png
patches/292325796527730.png,batch_1_north_aligned/292325796527730.png
patches/546373890855086.png,batch_1_north_aligned/546373890855086.png
patches/260350483269281.png,batch_1_north_aligned/260350483269281.png
patches/1096227245123079.png,batch_1_north_aligned/1096227245123079.png
patches/214519997725067.png,batch_1_north_aligned/214519997725067.png
patches/793633495591943.png,batch_1_north_aligned/793633495591943.png
patches/222794793920171.png,batch_1_north_aligned/222794793920171.png
patches/458763336400910.png,batch_1_north_aligned/458763336400910.png
patches/781650563688083.png,batch_1_north_aligned/781650563688083.png
patches/967058481105716.png,batch_1_north_aligned/967058481105716.png
patches/1714540348991002.png,batch_1_north_aligned/1714540348991002.png
patches/1610162299480783.png,batch_1_north_aligned/1610162299480783.png
patches/233278522370249.png,batch_1_north_aligned/233278522370249.png
patches/181682144489697.png,batch_1_north_aligned/181682144489697.png
patches/285771113980766.png,batch_1_north_aligned/285771113980766.png
patches/651961493491797.png,batch_1_north_aligned/651961493491797.png
patches/6384905314928745.png,batch_1_north_aligned/6384905314928745.png
patches/906540377394064.png,batch_1_north_aligned/906540377394064.png
patches/810830220457605.png,batch_1_north_aligned/810830220457605.png
patches/1251761958808252.png,batch_1_north_aligned/1251761958808252.png
patches/1404647253714236.png,batch_1_north_aligned/1404647253714236.png
patches/1297845504503191.png,batch_1_north_aligned/1297845504503191.png
patches/136704392333937.png,batch_1_north_aligned/136704392333937.png
patches/623691999510920.png,batch_1_north_aligned/623691999510920.png
patches/976898150397229.png,batch_1_north_aligned/976898150397229.png
patches/717419129819756.png,batch_1_north_aligned/717419129819756.png
patches/696666001999027.png,batch_1_north_aligned/696666001999027.png
patches/996993398318309.png,batch_1_north_aligned/996993398318309.png
patches/494167632884665.png,batch_1_north_aligned/494167632884665.png
patches/790409392621853.png,batch_1_north_aligned/790409392621853.png
patches/282866187467310.png,batch_1_north_aligned/282866187467310.png
